日期,指数,等权静态市盈率,静态市盈率,静态市盈率中位数,等权滚动市盈率,滚动市盈率,滚动市盈率中位数
2016-01-21,3572.11,51.95,13.57,36.78,48.65,12.66,33.03
2016-01-22,3615.07,52.88,13.73,37.5,49.43,12.81,33.49
2016-01-25,3638.48,53.5,13.81,37.74,50.0,12.88,33.62
2016-01-26,3403.8,50.47,12.95,34.66,46.88,12.08,31.23
2016-01-27,3382.16,50.42,12.89,34.28,46.15,12.03,30.87
2016-01-28,3276.27,48.18,12.55,32.94,45.12,11.72,29.8
2016-01-29,3387.11,50.02,12.93,34.18,46.33,12.07,30.94
2016-02-01,3337.8,49.31,12.72,33.82,45.58,11.93,30.42
2016-02-02,3420.42,51.02,12.99,35.36,47.2,12.19,31.36
2016-02-03,3414.16,50.77,12.93,35.52,46.97,12.13,31.44
2016-02-04,3463.52,51.17,13.1,36.13,48.0,12.29,32.21
2016-02-05,3436.16,51.31,13.02,35.73,47.53,12.21,31.78
2016-02-15,3422.81,51.25,12.92,35.7,47.61,12.13,31.55
2016-02-16,3538.48,52.37,13.34,37.1,49.57,12.51,33.15
2016-02-17,3572.26,52.7,13.46,37.5,50.2,12.63,33.68
2016-02-18,3561.83,52.54,13.42,37.4,50.03,12.59,33.49
2016-02-19,3564.05,52.45,13.41,37.28,50.27,12.57,33.55
2016-02-22,3641.28,53.19,13.71,38.1,51.11,12.86,34.16
2016-02-23,3611.17,53.12,13.59,37.91,50.77,12.74,33.68
2016-02-24,3634.92,53.45,13.68,37.83,51.06,12.82,33.71
2016-02-25,3392.43,50.05,12.83,34.84,46.85,12.04,31.2
2016-02-26,3420.52,50.19,12.96,35.08,46.87,12.15,31.37
2016-02-29,3309.76,48.07,12.58,33.37,44.67,11.83,29.72
2016-03-01,3375.27,48.43,12.77,34.23,45.73,12.03,30.36
2016-03-02,3523.8,50.18,13.29,35.87,47.66,12.51,31.56
2016-03-03,3533.83,50.37,13.33,36.33,47.79,12.55,31.85
2016-03-04,3535.47,49.63,13.44,35.54,46.15,12.66,31.24
2016-03-07,3567.64,49.91,13.49,35.91,47.21,12.72,32.3
2016-03-08,3572.05,49.85,13.51,36.05,47.71,12.74,32.33
2016-03-09,3516.61,49.63,13.35,35.2,46.55,12.6,31.44
2016-03-10,3451.53,49.08,13.09,35.12,46.13,12.36,30.84
2016-03-11,3453.46,48.9,13.11,34.89,46.0,12.38,30.84
2016-03-14,3524.52,50.12,13.3,35.77,47.57,12.59,32.13
2016-03-15,3523.0,49.6,13.3,35.65,46.89,12.6,32.19
2016-03-16,3521.9,48.79,13.25,34.85,46.28,12.65,31.36
2016-03-17,3582.38,50.02,13.43,36.07,47.84,12.82,32.36
2016-03-18,3657.57,51.41,13.66,37.15,48.83,13.04,33.42
2016-03-21,3747.77,52.08,13.87,37.94,49.4,13.29,34.21
2016-03-22,3724.11,51.94,13.78,37.71,49.29,13.21,34.12
2016-03-23,3740.26,52.32,13.79,38.09,49.66,13.26,34.71
2016-03-24,3677.93,52.0,13.94,37.57,49.56,13.11,34.39
2016-03-25,3701.47,52.09,14.14,37.91,48.87,13.19,34.28
2016-03-28,3671.39,51.86,13.97,37.53,48.79,13.1,34.27
2016-03-29,3622.7,51.05,13.77,36.4,47.89,12.95,33.59
2016-03-30,3727.26,51.94,14.15,38.06,49.63,13.23,35.2
2016-03-31,3731.98,52.25,13.99,37.36,50.13,13.28,35.33
2016-04-01,3729.58,52.24,14.0,36.9,50.31,13.3,35.21
2016-04-05,3793.22,53.22,14.19,37.71,51.29,13.48,35.99
2016-04-06,3794.02,53.27,14.18,38.06,51.17,13.47,36.38
2016-04-07,3737.69,52.74,13.96,37.41,51.03,13.29,35.94
2016-04-08,3707.68,52.74,13.84,37.47,50.88,13.19,35.67
2016-04-11,3768.1,54.05,14.02,37.82,52.18,13.39,36.15
2016-04-12,3749.42,53.66,13.97,37.81,51.93,13.35,35.85
2016-04-13,3800.86,54.3,14.16,38.14,52.28,13.53,36.23
2016-04-14,3822.92,54.8,14.23,38.5,52.63,13.59,36.9
2016-04-15,3816.84,54.45,14.22,38.45,52.48,13.6,37.19
2016-04-18,3762.67,53.88,13.97,38.11,52.22,13.43,36.58
2016-04-19,3775.54,54.19,13.98,38.61,52.33,13.46,36.58
2016-04-20,3677.98,52.84,13.63,37.26,50.34,13.17,35.13
2016-04-21,3652.09,52.27,13.53,37.32,50.23,13.08,34.95
2016-04-22,3671.02,52.83,13.58,37.03,51.3,13.15,35.21
2016-04-25,3654.57,52.37,13.45,36.83,50.95,13.11,34.8
2016-04-26,3680.78,52.58,13.51,37.02,51.44,13.18,34.93
2016-04-27,3664.58,51.67,13.37,36.76,51.27,13.13,34.85
2016-04-28,3655.54,52.15,13.31,36.7,50.94,13.08,34.52
2016-04-29,3651.55,52.07,13.2,36.07,50.14,13.11,34.21
2016-05-03,3730.34,52.27,13.44,37.07,51.49,13.31,35.4
2016-05-04,3727.4,52.6,13.42,37.19,51.47,13.28,35.37
2016-05-05,3737.08,52.94,13.45,37.39,51.1,13.32,35.38
2016-05-06,3625.6,51.91,13.1,35.85,49.84,12.97,34.35
2016-05-09,3533.92,50.71,12.79,34.72,48.75,12.67,33.42
2016-05-10,3535.96,50.54,12.8,34.99,48.61,12.68,33.45
2016-05-11,3544.48,50.39,12.85,34.88,48.47,12.73,33.58
2016-05-12,3551.04,50.38,12.87,35.12,48.48,12.75,33.54
2016-05-13,3536.41,50.2,12.82,35.06,47.96,12.71,33.38
2016-05-16,3570.5,50.93,12.92,35.69,48.68,12.8,33.89
2016-05-17,3558.95,50.89,12.89,35.18,48.64,12.77,33.91
2016-05-18,3516.06,49.93,12.77,34.18,47.76,12.65,33.06
2016-05-19,3517.79,50.32,12.77,34.43,47.78,12.66,33.15
2016-05-20,3542.39,50.22,12.85,34.8,48.0,12.74,33.34
2016-05-23,3563.31,50.8,12.91,35.3,48.6,12.8,33.54
2016-05-24,3532.15,50.56,12.82,34.85,48.08,12.71,33.43
2016-05-25,3523.65,50.07,12.8,34.43,47.89,12.68,33.18
2016-05-26,3532.9,50.33,12.83,34.46,47.79,12.71,33.26
2016-05-27,3530.65,50.65,12.82,34.4,48.18,12.71,33.25
2016-05-30,3529.12,50.6,12.83,34.19,48.22,12.73,33.07
2016-05-31,3655.33,51.27,13.25,35.84,49.49,13.13,34.28
2016-06-01,3652.59,51.85,13.23,35.88,49.35,13.11,34.22
2016-06-02,3665.06,51.89,13.26,36.03,49.7,13.15,34.36
2016-06-03,3686.63,51.87,13.33,36.36,49.81,13.22,34.55
2016-06-06,3681.37,52.32,13.33,36.54,49.95,13.22,34.61
2016-06-07,3678.79,52.29,13.32,36.88,49.69,13.22,34.69
2016-06-08,3664.26,51.77,13.28,36.52,49.17,13.17,34.31
2016-06-13,3534.51,52.7,13.1,35.95,50.19,12.96,34.32
2016-06-14,3545.3,52.26,13.13,35.89,50.15,12.99,34.4
2016-06-15,3612.69,53.12,13.32,37.17,51.27,13.18,35.15
2016-06-16,3591.03,53.25,13.24,37.27,50.75,13.1,35.0
2016-06-17,3609.89,53.24,13.3,37.49,51.36,13.16,35.15
2016-06-20,3615.65,53.64,13.32,37.52,51.42,13.18,35.31
2016-06-21,3597.97,52.65,13.27,36.83,50.5,13.13,34.83
2016-06-22,3637.17,53.19,13.4,37.37,51.72,13.26,35.26
2016-06-23,3618.07,53.36,13.35,37.28,51.54,13.22,35.4
2016-06-24,3571.91,53.04,13.18,36.7,50.57,13.05,34.87
2016-06-27,3632.72,54.03,13.36,37.51,51.79,13.22,35.7
2016-06-28,3657.11,54.24,13.44,38.12,52.33,13.3,36.14
2016-06-29,3671.58,54.28,13.49,38.02,52.38,13.36,36.19
2016-06-30,3674.23,54.73,13.48,38.04,52.49,13.35,36.5
2016-07-01,3672.28,54.24,13.49,38.1,52.36,13.35,36.37
2016-07-04,3735.17,55.35,13.7,38.91,53.08,13.56,36.97
2016-07-05,3744.21,55.6,13.74,38.83,53.02,13.6,37.09
2016-07-06,3756.93,55.49,13.78,39.54,53.61,13.64,37.33
2016-07-07,3755.46,55.62,13.77,39.59,53.0,13.63,37.32
2016-07-08,3737.48,55.46,13.66,39.51,53.24,13.52,37.45
2016-07-11,3748.75,55.22,13.7,39.53,53.21,13.6,37.43
2016-07-12,3820.48,55.87,13.98,39.93,53.29,13.87,38.04
2016-07-13,3837.7,56.05,14.05,40.48,53.0,13.94,38.27
2016-07-14,3834.39,56.17,14.01,40.33,53.8,13.9,38.14
2016-07-15,3831.35,55.59,14.02,40.45,53.46,13.91,38.25
2016-07-18,3814.51,55.19,13.98,40.0,53.19,13.88,37.78
2016-07-19,3806.94,55.42,13.93,39.84,53.36,13.84,37.8
2016-07-20,3795.76,54.96,13.88,39.89,52.79,13.79,37.77
2016-07-21,3812.38,55.13,13.94,40.41,53.3,13.84,38.01
2016-07-22,3780.75,55.14,13.83,39.73,52.3,13.75,37.55
2016-07-25,3788.65,55.32,13.85,39.74,52.49,13.79,37.57
2016-07-26,3835.66,55.4,14.0,40.41,53.1,13.95,38.27
2016-07-27,3745.69,53.83,13.75,38.52,51.68,13.7,36.52
2016-07-28,3750.58,53.73,13.75,38.4,51.53,13.71,36.7
2016-07-29,3729.26,53.85,13.71,38.26,51.14,13.7,36.51
2016-08-01,3690.21,53.74,13.61,38.15,50.47,13.63,35.99
2016-08-02,3710.93,54.19,13.67,38.26,51.04,13.67,36.45
2016-08-03,3719.99,53.98,13.68,38.15,51.19,13.7,36.54
2016-08-04,3733.56,54.29,13.71,38.28,51.49,13.73,36.65
2016-08-05,3730.29,54.33,13.7,38.02,51.22,13.71,36.5
2016-08-08,3769.81,54.79,13.83,38.59,51.2,13.84,36.87
2016-08-09,3797.56,55.22,13.92,39.04,51.57,13.93,37.31
2016-08-10,3782.25,55.04,13.88,38.88,51.65,13.89,36.77
2016-08-11,3757.41,54.21,13.83,38.1,50.86,13.85,36.06
2016-08-12,3820.05,54.83,14.08,38.42,51.29,14.09,36.67
2016-08-15,3926.65,55.41,14.45,39.93,52.45,14.46,37.35
2016-08-16,3919.14,55.62,14.37,40.01,52.4,14.37,37.51
2016-08-17,3918.47,55.78,14.36,40.05,52.62,14.36,37.48
2016-08-18,3911.9,55.73,14.33,39.94,52.33,14.3,37.47
2016-08-19,3914.0,55.83,14.35,40.07,52.1,14.31,37.39
2016-08-22,3876.67,55.71,14.25,39.8,51.45,14.22,36.8
2016-08-23,3882.28,55.75,14.28,39.76,51.66,14.26,37.19
2016-08-24,3873.73,56.2,14.25,39.57,52.29,14.22,36.88
2016-08-25,3847.22,55.78,14.17,39.56,52.11,14.14,36.88
2016-08-26,3850.82,55.99,14.17,39.62,52.66,14.25,37.31
2016-08-29,3854.44,56.11,14.17,39.65,52.42,14.33,37.11
2016-08-30,3857.53,56.13,14.2,39.66,52.47,14.35,37.23
2016-08-31,3871.89,56.18,14.25,39.68,52.66,14.4,37.47
2016-09-01,3841.02,55.73,14.16,39.36,52.27,14.3,36.97
2016-09-02,3846.72,55.25,14.18,39.19,52.12,14.32,37.11
2016-09-05,3857.58,55.48,14.2,39.26,51.96,14.35,37.43
2016-09-06,3894.63,56.3,14.29,39.82,52.68,14.44,37.93
2016-09-07,3893.41,56.24,14.3,40.0,53.02,14.44,37.94
2016-09-08,3896.7,55.66,14.31,39.93,53.12,14.45,38.06
2016-09-09,3870.69,55.99,14.23,39.53,52.81,14.37,37.4
2016-09-12,3793.03,54.45,13.97,38.6,51.41,14.11,36.58
2016-09-13,3796.36,54.63,13.97,38.63,51.62,14.1,36.97
2016-09-14,3771.21,54.69,13.87,38.67,51.35,14.0,36.78
2016-09-19,3803.02,54.86,13.97,39.21,51.82,14.1,37.23
2016-09-20,3797.99,55.21,13.95,39.06,51.79,14.08,37.0
2016-09-21,3805.79,54.93,13.97,39.03,51.86,14.11,37.2
2016-09-22,3833.29,55.32,14.07,39.46,52.16,14.21,37.3
2016-09-23,3818.01,55.25,14.04,39.44,52.05,14.17,37.3
2016-09-26,3749.57,54.54,13.81,38.22,51.0,13.94,36.55
2016-09-27,3774.44,54.91,13.9,38.58,51.44,14.03,36.62
2016-09-28,3765.42,54.81,13.86,38.69,51.33,13.99,36.48
2016-09-29,3779.55,54.99,13.91,38.87,51.48,14.04,36.62
2016-09-30,3792.11,54.91,13.95,38.86,51.67,14.08,36.83
2016-10-10,3846.82,55.79,14.13,39.66,52.58,14.26,37.29
2016-10-11,3864.17,55.87,14.19,39.75,53.0,14.32,37.52
2016-10-12,3858.19,56.18,14.16,40.11,52.99,14.29,37.73
2016-10-13,3860.71,56.26,14.16,40.04,53.12,14.29,37.72
2016-10-14,3860.51,55.95,14.18,40.18,52.7,14.3,37.37
2016-10-17,3827.56,55.78,14.07,39.73,52.08,14.18,36.8
2016-10-18,3880.32,56.28,14.26,40.28,52.91,14.38,37.19
2016-10-19,3873.64,56.28,14.24,40.03,52.9,14.37,37.26
2016-10-20,3876.1,56.37,14.26,40.2,53.05,14.38,37.41
2016-10-21,3879.33,56.16,14.29,39.99,52.45,14.4,37.33
2016-10-24,3923.34,56.08,14.45,40.54,52.58,14.56,37.66
2016-10-25,3927.59,56.31,14.46,40.58,52.33,14.52,37.65
2016-10-26,3911.32,56.41,14.39,40.84,51.66,14.45,37.02
2016-10-27,3901.56,55.94,14.35,40.49,51.51,14.39,36.58
2016-10-28,3885.83,56.48,14.32,40.1,50.41,14.22,35.98
2016-10-31,3882.04,56.84,14.3,40.09,50.52,14.09,36.02
2016-11-01,3910.68,56.93,14.39,40.47,50.92,14.18,36.43
2016-11-02,3880.21,56.42,14.28,40.25,50.56,14.07,36.07
2016-11-03,3911.15,56.71,14.39,40.32,50.82,14.18,36.23
2016-11-04,3898.45,56.24,14.35,40.18,50.68,14.14,35.91
2016-11-07,3901.54,56.31,14.36,40.0,51.07,14.15,35.86
2016-11-08,3919.59,56.63,14.43,40.54,51.08,14.22,36.17
2016-11-09,3895.89,56.16,14.34,40.31,51.05,14.13,35.86
2016-11-10,3941.56,56.89,14.51,40.62,51.65,14.29,36.24
2016-11-11,3971.69,57.06,14.61,40.59,52.01,14.39,36.31
2016-11-14,3987.93,57.09,14.68,40.81,52.33,14.46,36.63
2016-11-15,3992.27,56.96,14.68,40.65,51.75,14.46,36.76
2016-11-16,3992.72,57.31,14.69,40.93,52.48,14.46,36.8
2016-11-17,3996.94,57.19,14.69,40.97,52.46,14.47,37.03
2016-11-18,3975.25,56.85,14.62,40.6,51.98,14.39,36.54
2016-11-21,3996.11,57.38,14.73,40.63,51.76,14.5,36.47
2016-11-22,4027.27,57.21,14.86,40.83,52.56,14.62,36.73
2016-11-23,4026.94,56.59,14.86,40.82,52.33,14.63,36.51
2016-11-24,4036.82,57.23,14.88,40.43,51.83,14.65,36.39
2016-11-25,4068.65,56.53,15.01,40.64,52.11,14.77,37.0
2016-11-28,4083.1,57.0,15.08,40.71,51.9,14.85,36.89
2016-11-29,4097.46,57.31,15.15,40.64,52.28,14.92,36.65
2016-11-30,4069.92,56.4,15.01,40.72,52.06,14.78,36.82
2016-12-01,4098.94,56.7,15.11,40.97,51.96,14.88,37.0
2016-12-02,4050.8,56.14,15.0,40.3,51.11,14.77,36.47
2016-12-05,3996.15,56.22,14.82,40.02,51.11,14.59,36.45
2016-12-06,3988.73,56.15,14.77,40.11,50.72,14.54,36.19
2016-12-07,4014.44,56.39,14.84,40.44,51.21,14.61,36.64
2016-12-08,4004.31,56.49,14.82,40.19,50.97,14.58,36.42
2016-12-09,4020.93,56.45,14.93,39.94,50.64,14.7,36.47
2016-12-12,3904.01,57.88,14.88,41.65,49.55,14.62,36.74
2016-12-13,3905.99,57.96,14.84,41.82,49.59,14.58,36.81
2016-12-14,3877.79,57.3,14.76,41.81,49.27,14.5,36.5
2016-12-15,3854.11,57.62,14.6,41.61,49.59,14.34,36.65
2016-12-16,3865.62,57.9,14.62,41.75,49.85,14.36,37.18
2016-12-19,3852.23,57.87,14.59,41.95,49.84,14.33,36.94
2016-12-20,3832.42,57.7,14.51,41.66,49.69,14.25,36.59
2016-12-21,3864.88,58.14,14.66,41.73,50.09,14.39,37.08
2016-12-22,3861.5,58.03,14.66,41.98,49.64,14.4,37.14
2016-12-23,3827.82,57.46,14.56,41.51,49.14,14.29,36.61
2016-12-26,3842.14,57.62,14.61,41.86,49.65,14.35,36.94
2016-12-27,3836.19,57.53,14.57,41.84,49.78,14.3,36.9
2016-12-28,3821.05,57.38,14.52,41.84,48.89,14.25,36.9
2016-12-29,3814.48,57.28,14.5,41.68,49.16,14.23,36.77
2016-12-30,3826.47,56.98,14.55,41.63,49.22,14.28,36.79
2017-01-03,3862.95,57.82,14.69,41.95,49.29,14.42,36.99
2017-01-04,3897.6,58.44,14.8,42.63,49.79,14.53,37.55
2017-01-05,3898.02,58.53,14.82,42.69,49.88,14.55,37.5
2017-01-06,3876.67,58.27,14.78,42.75,49.66,14.51,36.99
2017-01-09,3897.83,58.65,14.85,42.68,49.7,14.57,37.11
2017-01-10,3889.34,58.14,14.81,42.82,49.49,14.54,37.0
2017-01-11,3858.75,57.95,14.72,42.16,49.04,14.44,36.59
2017-01-12,3834.27,57.72,14.65,41.53,49.27,14.38,36.4
2017-01-13,3821.81,56.98,14.65,41.33,49.02,14.38,36.24
2017-01-16,3791.52,55.35,14.62,40.44,48.39,14.37,35.51
2017-01-17,3806.42,55.83,14.65,40.98,48.8,14.4,35.9
2017-01-18,3814.48,55.6,14.69,40.78,48.66,14.44,35.61
2017-01-19,3801.76,55.77,14.64,40.86,48.45,14.4,35.77
2017-01-20,3836.82,56.52,14.74,41.25,48.99,14.49,35.94
2017-01-23,3853.45,56.29,14.8,41.3,49.39,14.54,36.05
2017-01-24,3852.49,56.11,14.84,41.5,49.48,14.57,35.76
2017-01-25,3864.38,56.23,14.87,41.94,49.61,14.63,35.98
2017-01-26,3882.22,56.63,14.93,41.9,49.7,14.71,36.13
2017-02-03,3860.18,56.47,14.83,41.63,49.61,14.63,36.11
2017-02-06,3876.78,56.92,14.89,42.19,49.63,14.68,36.47
2017-02-07,3870.09,56.78,14.86,42.09,50.18,14.65,36.5
2017-02-08,3890.87,57.15,14.92,42.6,50.49,14.7,36.67
2017-02-09,3908.64,57.22,14.98,42.56,50.77,14.77,36.88
2017-02-10,3923.65,57.21,15.04,42.69,50.36,14.82,36.77
2017-02-13,3948.05,57.55,15.14,42.67,50.69,14.92,37.13
2017-02-14,3948.63,57.7,15.15,43.12,50.76,14.93,37.29
2017-02-15,3925.66,57.5,15.13,42.62,50.33,14.9,37.34
2017-02-16,3949.94,57.89,15.19,42.6,50.67,14.95,37.5
2017-02-17,3924.61,57.5,15.08,42.49,49.95,14.84,37.09
2017-02-20,3979.31,57.81,15.27,43.04,50.49,15.04,37.34
2017-02-21,3997.6,57.97,15.36,43.22,50.96,15.09,37.57
2017-02-22,4010.5,57.82,15.41,43.75,51.15,15.13,37.43
2017-02-23,3997.15,58.81,15.36,43.61,51.1,15.08,37.62
2017-02-24,3997.98,57.93,15.35,44.03,51.15,15.06,37.43
2017-02-27,3966.11,58.58,15.24,43.75,50.66,14.95,37.27
2017-02-28,3976.33,58.25,15.26,43.18,50.63,14.96,37.13
2017-03-01,3983.93,58.48,15.29,43.29,50.56,14.99,37.28
2017-03-02,3958.99,58.04,15.2,43.21,50.6,14.9,36.97
2017-03-03,3956.46,57.78,15.17,43.3,50.32,14.87,36.87
2017-03-06,3983.33,58.43,15.24,43.85,50.82,14.93,37.53
2017-03-07,3990.46,58.35,15.28,43.55,50.88,14.97,37.61
2017-03-08,3981.45,58.05,15.24,42.84,50.59,14.94,37.24
2017-03-09,3953.26,57.85,15.14,42.33,50.53,14.84,36.98
2017-03-10,3955.58,57.5,15.13,42.63,50.53,14.84,37.2
2017-03-13,3991.02,57.66,15.25,43.23,50.61,14.96,37.83
2017-03-14,3987.25,58.07,15.24,42.78,50.89,14.96,37.77
2017-03-15,3991.52,57.49,15.25,42.52,51.4,14.98,37.53
2017-03-16,4016.46,57.58,15.33,42.77,50.98,15.05,37.91
2017-03-17,3976.55,57.69,15.19,42.38,50.89,14.92,37.47
2017-03-20,3982.4,57.62,15.17,42.34,51.59,14.92,37.5
2017-03-21,3999.17,56.93,15.23,42.5,51.08,14.98,37.95
2017-03-22,3983.02,57.45,15.15,41.99,51.41,14.91,37.77
2017-03-23,3994.95,57.56,15.19,42.1,51.19,14.95,37.92
2017-03-24,4023.61,57.51,15.37,41.89,51.44,15.02,37.77
2017-03-27,4008.66,56.9,15.21,41.52,51.24,14.92,37.68
2017-03-28,3998.82,56.55,15.12,40.85,51.99,14.88,37.7
2017-03-29,3991.76,56.03,15.06,40.37,52.04,14.87,37.69
2017-03-30,3949.56,54.72,15.08,39.66,51.87,14.76,36.76
2017-03-31,3969.92,54.12,15.31,39.19,51.28,14.87,36.93
2017-04-05,4033.97,54.56,15.52,39.61,51.76,15.13,37.51
2017-04-06,4045.8,54.95,15.55,39.98,52.24,15.18,37.71
2017-04-07,4052.05,54.98,15.59,39.91,51.97,15.21,38.0
2017-04-10,4039.85,54.45,15.55,39.16,52.41,15.19,38.08
2017-04-11,4061.17,54.93,15.62,39.27,52.38,15.3,38.11
2017-04-12,4045.14,54.38,15.59,38.62,52.43,15.29,37.4
2017-04-13,4056.47,54.57,15.59,38.95,53.24,15.32,37.51
2017-04-14,4017.73,53.86,15.46,38.11,52.27,15.19,37.49
2017-04-17,3999.31,53.4,15.4,37.83,51.77,15.11,36.68
2017-04-18,3978.36,53.6,15.35,38.22,51.39,15.03,36.73
2017-04-19,3952.33,53.17,15.22,37.75,50.79,14.91,36.45
2017-04-20,3964.49,52.82,15.23,37.76,50.7,14.94,36.25
2017-04-21,3960.12,53.08,15.3,37.31,50.57,15.01,36.16
2017-04-24,3901.66,52.33,15.12,36.42,49.3,14.84,35.01
2017-04-25,3913.54,52.51,15.12,36.43,49.17,14.81,34.49
2017-04-26,3919.87,52.15,15.17,36.84,49.05,14.87,33.67
2017-04-27,3924.03,52.66,15.2,36.81,48.1,14.83,33.29
2017-04-28,3921.97,52.58,15.13,36.39,47.94,14.52,33.43
2017-05-02,3912.08,52.27,14.96,36.17,46.66,14.29,32.58
2017-05-03,3897.78,52.14,14.9,36.24,46.53,14.23,32.74
2017-05-04,3886.83,52.21,14.87,36.17,46.76,14.21,32.49
2017-05-05,3853.29,51.45,14.78,35.15,46.09,14.12,32.08
2017-05-08,3813.17,50.58,14.69,34.75,45.29,14.03,31.83
2017-05-09,3814.77,50.84,14.68,35.16,45.57,14.02,31.91
2017-05-10,3779.66,49.72,14.59,34.43,44.58,13.94,31.47
2017-05-11,3792.58,49.39,14.66,34.23,44.3,14.01,31.38
2017-05-12,3814.21,49.3,14.78,34.26,44.23,14.12,31.42
2017-05-15,3830.84,49.55,14.83,34.4,44.43,14.17,31.44
2017-05-16,3876.88,50.44,14.93,34.88,45.21,14.26,32.14
2017-05-17,3864.12,50.44,14.92,34.88,45.21,14.26,32.14
2017-05-18,3845.13,50.09,14.82,34.88,45.03,14.16,31.92
2017-05-19,3849.53,50.11,14.82,34.99,45.08,14.16,31.75
2017-05-22,3839.73,49.44,14.83,34.68,44.44,14.17,31.48
2017-05-23,3827.53,48.39,14.86,34.14,43.46,14.2,31.3
2017-05-24,3833.8,48.71,14.87,34.4,43.74,14.21,31.06
2017-05-25,3893.02,49.32,15.09,34.61,44.25,14.43,31.27
2017-05-26,3886.25,49.3,15.1,34.43,44.25,14.43,31.26
2017-05-31,3893.98,49.21,15.14,34.53,44.24,14.47,31.12
2017-06-01,3877.01,48.61,15.14,34.09,43.72,14.47,31.17
2017-06-02,3879.37,48.75,15.12,34.34,44.14,14.45,31.12
2017-06-05,3872.93,49.04,15.01,34.57,44.07,14.35,31.15
2017-06-06,3897.17,49.28,15.09,34.7,44.27,14.43,31.48
2017-06-07,3951.13,50.16,15.26,35.3,45.08,14.59,32.28
2017-06-08,3973.8,50.16,15.34,35.49,45.09,14.66,32.34
2017-06-09,3987.98,50.23,15.39,35.42,45.16,14.72,32.27
2017-06-12,3974.28,48.22,15.55,34.96,43.83,14.86,32.47
2017-06-13,3994.89,48.8,15.6,35.3,44.34,14.91,32.8
2017-06-14,3954.48,48.71,15.45,35.16,44.24,14.77,32.38
2017-06-15,3959.35,49.16,15.44,35.49,44.68,14.76,32.46
2017-06-16,3949.75,49.08,15.39,35.33,44.62,14.71,32.37
2017-06-19,3986.11,49.49,15.49,35.65,44.96,14.81,32.58
2017-06-20,3982.08,49.57,15.49,35.65,45.04,14.8,32.62
2017-06-21,4017.62,49.67,15.6,35.93,45.15,14.91,33.0
2017-06-22,4003.68,49.04,15.59,35.43,44.56,14.91,32.6
2017-06-23,4033.25,48.83,15.68,35.54,44.66,14.99,32.75
2017-06-26,4088.45,49.27,15.84,36.16,45.36,15.14,33.22
2017-06-27,4094.07,49.34,15.85,36.08,45.4,15.16,33.26
2017-06-28,4066.06,49.09,15.76,35.71,45.16,15.07,33.03
2017-06-29,4090.03,49.35,15.86,36.05,45.4,15.16,33.2
2017-06-30,4092.3,49.43,15.85,36.36,45.49,15.16,33.39
2017-07-03,4086.68,49.74,15.84,36.04,45.77,15.14,33.22
2017-07-04,4056.13,49.56,15.76,35.91,45.61,15.07,33.14
2017-07-05,4096.86,49.89,15.88,36.27,45.93,15.18,33.56
2017-07-06,4098.62,50.27,15.89,36.48,45.98,15.19,33.58
2017-07-07,4099.76,50.16,15.89,36.27,45.88,15.19,33.47
2017-07-10,4094.35,50.02,15.89,36.01,45.78,15.19,33.39
2017-07-11,4093.84,49.47,15.89,35.83,45.44,15.2,32.94
2017-07-12,4084.91,49.78,15.87,35.53,45.07,15.17,32.88
2017-07-13,4110.71,50.02,15.98,35.81,45.23,15.27,32.97
2017-07-14,4119.85,49.51,16.01,35.75,45.02,15.3,32.93
2017-07-17,4041.35,48.14,15.86,34.36,43.12,15.17,31.7
2017-07-18,4055.72,47.96,15.88,34.56,43.5,15.18,32.05
2017-07-19,4128.54,48.59,16.1,35.15,44.02,15.39,32.74
2017-07-20,4150.55,48.83,16.17,35.06,44.21,15.46,32.66
2017-07-21,4139.94,48.88,16.13,35.26,44.24,15.42,32.87
2017-07-24,4159.51,48.86,16.16,35.24,44.39,15.47,32.82
2017-07-25,4137.72,48.68,16.15,35.13,44.23,15.44,32.9
2017-07-26,4125.02,48.7,16.17,35.09,44.2,15.45,32.61
2017-07-27,4137.4,49.45,16.19,35.7,44.61,15.47,32.76
2017-07-28,4151.04,49.22,16.23,35.54,44.51,15.49,32.81
2017-07-31,4179.18,49.79,16.3,35.94,45.02,15.55,33.0
2017-08-01,4203.29,49.78,16.42,35.89,45.0,15.65,32.91
2017-08-02,4189.19,49.47,16.39,35.48,44.72,15.63,32.54
2017-08-03,4164.42,49.6,16.3,35.49,44.79,15.53,32.53
2017-08-04,4141.28,49.42,16.23,35.05,44.65,15.47,32.15
2017-08-07,4171.25,49.91,16.31,35.51,45.17,15.54,32.55
2017-08-08,4175.68,50.02,16.33,35.46,45.23,15.56,32.72
2017-08-09,4181.45,50.18,16.28,35.5,45.53,15.51,32.9
2017-08-10,4159.86,49.76,16.21,35.23,45.07,15.45,32.73
2017-08-11,4080.88,48.71,15.96,34.9,44.22,15.2,31.96
2017-08-14,4143.36,49.69,16.11,35.43,45.05,15.36,32.71
2017-08-15,4156.62,49.81,16.21,35.61,45.3,15.45,32.91
2017-08-16,4153.63,50.34,16.19,36.07,45.46,15.43,32.8
2017-08-17,4178.38,50.46,16.27,36.3,45.55,15.5,33.24
2017-08-18,4177.74,50.29,16.27,35.98,45.64,15.48,32.54
2017-08-21,4201.26,50.78,16.35,36.15,46.03,15.55,32.81
2017-08-22,4205.24,50.52,16.37,36.24,45.88,15.56,32.85
